;אשור התקנה תאגיד;דיור מגורים רכישה;הפליה אסור הוסר;חוב בנק גביה;חיל בטחון מלוא;יהודי ערבי עם;יצוג תפקיד דוח;ישוב בניה תכנון;לדה שעה חפשה;מחיר מוצר צרכן;מים מזון עשון;מעסיק פצוי העסקה;מקצוע הכשרה תעודה;נכה קצבה גמלה;נציבות בטחון תלונה;נשואין גרושין נשא;סביבה דיג טבע;סיוע חברתי הרוחה;ספורט התרבות עמתה;עברה עבירות אלימות;פטור תושב פקדה;צרכן פרסום שפה;קטין אחריות אמנה;קפה בחירה תרומה;ראש חקירה נבחר;רפואי מטפל רופא;תביעה משפטי הגשה;תחבורה הרכב רכב;תלמיד לימודים השכלה;תקציב פער קטן
K20_f_562260;0.0010989011;0.0010989011;0.0120879121;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.6934065934;0.0120879121;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.2318681319;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0120879121;0.0010989011;0.0120879121;0.0010989011
K20_f_562261;0.0020408163;0.0020408163;0.0020408163;0.0428571429;0.1857142857;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.022448979600000002;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.5326530612;0.0020408163;0.0428571429;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.1244897959
K20_f_562263;0.000862069;0.000862069;0.1905172414;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.061206896600000005;0.0956896552;0.000862069;0.000862069;0.000862069;0.1129310345;0.000862069;0.000862069;0.000862069;0.0094827586;0.000862069;0.000862069;0.5094827586;0.000862069;0.000862069;0.000862069
K20_f_562264;0.1629032258;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.1306451613;0.0016129032;0.0016129032;0.0016129032;0.05;0.0016129032;0.485483871;0.0016129032;0.0016129032;0.11451612900000001;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0177419355;0.0016129032
K20_f_562265;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.9901360544000001;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003;0.00034013610000000003
K20_f_562267;0.0027777778;0.0027777778;0.1694444444;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.030555555600000003;0.0027777778;0.0027777778;0.1138888889;0.0027777778;0.0027777778;0.0027777778;0.1138888889;0.0027777778;0.4472222222;0.030555555600000003;0.0027777778;0.030555555600000003;0.0027777778;0.0027777778;0.0027777778;0.0027777778;0.0027777778
K20_f_562268;0.0170731707;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.1308943089;0.0008130081000000001;0.0008130081000000001;0.0089430894;0.0008130081000000001;0.0008130081000000001;0.24471544720000002;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0089430894;0.0008130081000000001;0.17154471540000002;0.0008130081000000001;0.3991869919;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001
K20_f_562269;0.0864754098;0.0004098361;0.0004098361;0.0004098361;0.0004098361;0.0004098361;0.156147541;0.4676229508;0.0004098361;0.0209016393;0.012704918;0.0004098361;0.012704918;0.0004098361;0.0209016393;0.0004098361;0.004508196700000001;0.0004098361;0.0004098361;0.0864754098;0.0004098361;0.0004098361;0.004508196700000001;0.0004098361;0.008606557400000001;0.0004098361;0.0823770492;0.008606557400000001;0.0004098361;0.0209016393
K20_f_562270;0.0007633588000000001;0.0007633588000000001;0.0083969466;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.2984732824;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0083969466;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.35954198470000004;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0312977099;0.2679389313;0.0007633588000000001;0.0083969466;0.0007633588000000001
K20_f_562272;0.2330357143;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.009821428600000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.009821428600000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.009821428600000001;0.0008928571000000001;0.0008928571000000001;0.1169642857;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.054464285700000004;0.5455357143;0.0008928571000000001;0.0008928571000000001
K20_f_562274;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0379310345;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0379310345;0.0034482759;0.4862068966;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.2448275862;0.0034482759;0.0034482759;0.0034482759;0.10689655170000001;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759
K20_f_562275;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0011917660000000001;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0022751896;0.0001083424;0.0001083424;0.0001083424;0.9936078007;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424;0.0001083424
K20_f_562277;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.9415254237;0.0008474576;0.0347457627;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576
K20_f_562278;0.0011111111;0.0011111111;0.0011111111;0.0122222222;0.0011111111;0.2344444444;0.0011111111;0.22333333330000002;0.0011111111;0.0122222222;0.1011111111;0.0011111111;0.0011111111;0.0344444444;0.0011111111;0.0011111111;0.19;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0566666667;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.1122222222
K20_f_562281;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.12168674700000001;0.0012048193;0.3265060241;0.0012048193;0.0012048193;0.0012048193;0.0975903614;0.0012048193;0.0373493976;0.0012048193;0.0012048193;0.013253012000000002;0.0373493976;0.0012048193;0.16987951810000002;0.061445783100000005;0.013253012000000002;0.0373493976;0.0012048193;0.0012048193;0.0012048193;0.013253012000000002;0.049397590400000004;0.0012048193
K20_f_562282;0.080952381;0.0015873016000000002;0.033333333300000004;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.1761904762;0.0015873016000000002;0.0015873016000000002;0.0174603175;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0174603175;0.0015873016000000002;0.0015873016000000002;0.0174603175;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.5888888889;0.033333333300000004
K20_f_562288;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.8826771654000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001;0.0952755906;0.0007874016000000001;0.0007874016000000001;0.0007874016000000001
K20_f_562289;0.0008;0.0008;0.0008;0.0008;0.0008;0.15280000000000002;0.0088;0.0008;0.0008;0.0008;0.0008;0.0008;0.024800000000000003;0.3608;0.0008;0.0008;0.0008;0.1768;0.0008;0.08080000000000001;0.0008;0.0008;0.0008;0.0088;0.0008;0.0008;0.1448;0.0008;0.024800000000000003;0.0008
K20_f_562294;9.328360000000001e-05;9.328360000000001e-05;0.0336753731;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;0.10363805970000001;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;0.7491604478;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;9.328360000000001e-05;0.0541977612;9.328360000000001e-05;9.328360000000001e-05;0.0010261194;0.055130597;9.328360000000001e-05;9.328360000000001e-05;0.0010261194
K20_f_562302;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0847222222;0.015277777800000001;0.0013888889;0.0013888889;0.0013888889;0.015277777800000001;0.0291666667;0.0013888889;0.0013888889;0.1125;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.7097222222
K20_f_562303;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.36241134750000004;0.0007092199000000001;0.0078014184;0.185106383;0.0007092199000000001;0.0007092199000000001;0.029078014200000002;0.0007092199000000001;0.0007092199000000001;0.036170212800000004;0.029078014200000002;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.1212765957;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.0007092199000000001;0.043262411300000005;0.1709219858
K20_f_562305;0.0021276596000000003;0.0021276596000000003;0.1723404255;0.0021276596000000003;0.0021276596000000003;0.0446808511;0.0021276596000000003;0.0021276596000000003;0.0446808511;0.0021276596000000003;0.0021276596000000003;0.214893617;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.27872340430000003;0.0021276596000000003;0.0234042553;0.0021276596000000003;0.0021276596000000003;0.0446808511;0.0021276596000000003;0.129787234;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003
K20_f_562308;0.0004291845;0.0004291845;0.0004291845;0.013304721;0.0004291845;0.0004291845;0.0090128755;0.0004291845;0.0004291845;0.00472103;0.0004291845;0.051931330500000004;0.0004291845;0.0004291845;0.0004291845;0.0004291845;0.0004291845;0.0004291845;0.0004291845;0.4510729614;0.0004291845;0.0004291845;0.0004291845;0.0004291845;0.0862660944;0.051931330500000004;0.32231759660000003;0.0004291845;0.0004291845;0.0004291845
K20_f_562310;0.0017857143;0.0017857143;0.0375;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0196428571;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0196428571;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0196428571;0.0017857143;0.0017857143;0.8589285714;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143
K20_f_562311;0.0025;0.0025;0.0025;0.0025;0.0025;0.6775;0.0025;0.052500000000000005;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.052500000000000005;0.0275;0.0025;0.0025;0.0025;0.0275;0.0025;0.0025;0.0025;0.10250000000000001;0.0025;0.0025;0.0025;0.0025;0.0025
K20_f_562312;0.1418604651;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0255813953;0.0720930233;0.0023255814;0.0023255814;0.0023255814;0.3976744186;0.09534883720000001;0.0255813953;0.1651162791;0.0023255814;0.0023255814;0.0023255814
K20_f_562314;0.000621118;0.000621118;0.0068322981;0.14347826090000002;0.000621118;0.000621118;0.0068322981;0.000621118;0.000621118;0.000621118;0.000621118;0.000621118;0.1248447205;0.0068322981;0.000621118;0.000621118;0.29875776400000004;0.000621118;0.000621118;0.000621118;0.0565217391;0.000621118;0.000621118;0.08757763980000001;0.000621118;0.000621118;0.1124223602;0.14347826090000002;0.000621118;0.000621118
K20_f_562315;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.9674157303;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955
K20_f_562317;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0060773481;0.0116022099;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.9618784530000001;0.0060773481;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862
K20_f_562319;0.033333333300000004;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0655913978;0.033333333300000004;0.033333333300000004;0.1623655914;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.011827957;0.076344086;0.0440860215;0.0010752688;0.2376344086;0.0440860215;0.033333333300000004;0.0010752688;0.0010752688;0.022580645200000003;0.1623655914;0.022580645200000003;0.0010752688;0.0010752688
K20_f_562320;0.0203703704;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.09444444440000001;0.11296296300000001;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.5203703704;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.2055555556;0.0018518519000000002
K20_f_562323;0.0006666667;0.007333333300000001;0.6206666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.007333333300000001;0.12066666670000001;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.1406666667;0.034;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.054
K20_f_562325;0.0025;0.0025;0.0025;0.0025;0.0025;0.1525;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.35250000000000004;0.0025;0.2775;0.0025;0.0275;0.0025;0.0025;0.0025;0.0025;0.0025;0.1275;0.0025;0.0025;0.0025;0.0025;0.0025
K20_f_562326;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.3772277228;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.0504950495;0.0207920792;0.0009900990000000001;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0306930693;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0207920792;0.0702970297;0.0009900990000000001;0.0009900990000000001;0.298019802;0.0801980198
K20_f_562327;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0052132701;0.0004739336;0.48862559240000003;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0146919431;0.47914691940000004;0.0004739336;0.0004739336;0.0004739336
K20_f_562329;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0465648855;0.0007633588000000001;0.07709923660000001;0.0007633588000000001;0.0007633588000000001;0.0312977099;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0312977099;0.1916030534;0.0007633588000000001;0.0847328244;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001;0.5198473282;0.0007633588000000001;0.0007633588000000001;0.0007633588000000001
K20_f_562331;0.0577464789;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.114084507;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.1281690141;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0154929577;0.0014084507000000001;0.0014084507000000001;0.3816901408;0.0295774648;0.2267605634;0.0154929577;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001;0.0014084507000000001
